395, 98, 11, 20
388, 85, 24, 19
160, 15, 58, 27
173, 0, 25, 17
148, 0, 112, 68
120, 0, 46, 68
259, 382, 45, 19
383, 384, 43, 23
773, 233, 44, 21
954, 317, 59, 20
645, 203, 40, 19
316, 366, 56, 22
937, 197, 53, 20
240, 357, 57, 20
969, 341, 46, 18
451, 443, 43, 43
573, 532, 61, 41
566, 325, 56, 19
12, 335, 53, 20
700, 182, 51, 19
396, 335, 42, 20
614, 134, 57, 23
492, 482, 40, 38
529, 509, 52, 32
500, 242, 48, 20
115, 361, 53, 18
199, 334, 44, 20
193, 361, 43, 16
518, 298, 55, 19
413, 400, 51, 45
979, 381, 28, 43
903, 228, 49, 21
175, 248, 59, 21
80, 413, 56, 22
342, 244, 52, 18
305, 307, 40, 18
275, 219, 43, 16
810, 296, 40, 19
103, 198, 40, 17
78, 225, 56, 19
1, 365, 86, 35
