514, 345, 40, 16
428, 306, 33, 16
399, 99, 13, 14
260, 382, 45, 19
382, 384, 43, 23
504, 197, 39, 18
256, 355, 50, 21
318, 366, 56, 22
778, 230, 57, 23
303, 333, 42, 20
224, 247, 55, 20
613, 133, 57, 24
114, 361, 57, 18
659, 237, 44, 20
696, 324, 41, 18
452, 446, 41, 41
218, 308, 56, 18
524, 508, 56, 33
197, 361, 44, 17
576, 533, 57, 40
929, 293, 45, 21
98, 334, 59, 19
988, 362, 36, 44
79, 412, 57, 23
415, 400, 47, 43
491, 483, 39, 37
148, 221, 45, 18
384, 244, 49, 20
654, 295, 47, 20
595, 185, 49, 19
0, 200, 23, 18
0, 364, 86, 37
60, 249, 52, 20
839, 201, 42, 18
394, 215, 48, 20
