537, 329, 35, 17
759, 299, 38, 17
257, 382, 45, 19
383, 384, 43, 22
571, 532, 63, 41
450, 441, 44, 45
700, 203, 41, 20
316, 367, 53, 19
882, 342, 65, 20
155, 335, 44, 20
230, 247, 56, 20
240, 358, 56, 19
190, 361, 42, 17
943, 227, 58, 20
983, 197, 39, 19
614, 134, 56, 23
399, 244, 44, 19
344, 334, 44, 19
156, 198, 41, 17
135, 225, 51, 18
978, 389, 22, 41
257, 309, 38, 16
824, 231, 43, 19
492, 482, 41, 39
553, 211, 45, 18
465, 299, 54, 19
121, 362, 48, 16
324, 219, 46, 16
417, 400, 46, 45
547, 241, 48, 20
921, 318, 56, 20
57, 311, 54, 21
0, 336, 25, 19
527, 508, 55, 33
81, 413, 58, 22
744, 180, 49, 18
0, 363, 88, 38
867, 260, 49, 20
0, 226, 33, 17
520, 325, 54, 18
