258, 333, 42, 18
260, 382, 45, 19
567, 199, 40, 19
383, 384, 43, 23
709, 235, 43, 19
35, 199, 40, 18
318, 366, 57, 22
192, 360, 48, 17
650, 325, 37, 17
276, 246, 53, 20
614, 133, 57, 24
831, 229, 55, 21
17, 227, 53, 20
246, 357, 56, 20
531, 510, 50, 31
63, 335, 54, 20
451, 445, 44, 42
199, 221, 49, 17
435, 243, 49, 20
123, 361, 48, 18
579, 533, 55, 40
493, 482, 40, 37
180, 310, 45, 17
642, 184, 49, 19
81, 413, 56, 22
444, 213, 47, 20
447, 339, 57, 20
419, 400, 45, 42
590, 296, 55, 18
1, 311, 49, 19
114, 248, 52, 20
884, 200, 45, 18
246, 358, 56, 20
982, 372, 40, 43
